Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
385,0,6.88165,148.789,101.598,32.9648,-280.335,1563.04
386,0,6.79269,149.344,100.864,33.3147,-276.442,1567.99
387,0,6.66562,149.886,100.243,33.4499,-272.242,1572.03
388,0,6.64765,150.388,99.6491,33.444,-267.783,1575.11
389,0,6.53444,150.848,99.2378,33.3428,-262.918,1577.12
390,0,6.52706,151.252,98.8347,33.2167,-257.846,1578.06
391,0,6.33185,151.602,98.6706,33.1368,-252.342,1577.83
392,0,6.28061,151.891,98.4306,33.1701,-246.795,1576.5
393,0,5.99311,152.117,98.458,33.3234,-240.792,1574.01
394,0,5.72248,152.252,98.4972,33.7988,-234.706,1570.26
395,0,5.23646,152.327,98.7389,34.4697,-228.296,1565.32
396,0,4.83485,152.324,98.972,35.2807,-221.752,1559.24
397,0,4.22736,152.264,99.296,36.459,-215.185,1551.88
398,0,3.69747,152.168,99.6623,37.4855,-208.414,1543.59
399,0,3.02743,152.003,100.098,38.8858,-201.719,1533.81
400,0,2.24703,151.741,100.646,40.5468,-194.697,1522.76
401,0,1.51493,151.477,101.147,42.0979,-187.94,1510.63
402,0,0.713014,151.236,101.749,43.4099,-181.23,1497.61
403,0,0.0701173,150.903,102.282,44.9465,-174.424,1483.27
404,0,-0.743591,150.629,102.906,46.2205,-167.966,1468.28
405,0,-1.47525,150.299,103.472,47.6761,-161.52,1452.25
406,0,-2.14909,150.031,103.986,48.8427,-155.51,1435.69
407,0,-2.90246,149.766,104.506,50.1882,-149.762,1418.63
408,0,-3.56626,149.525,104.971,51.421,-144.19,1401.43
409,0,-4.28013,149.276,105.411,52.8794,-138.859,1383.88
410,0,-4.98417,149.015,105.832,54.4797,-133.886,1366.28
411,0,-5.72608,148.81,106.191,56.0686,-129.291,1348.98
412,0,-6.39829,148.648,106.489,57.6423,-125.087,1332.18
413,0,-7.06506,148.534,106.752,59.126,-121.251,1316.14
414,0,-7.64593,148.474,106.957,60.5201,-117.799,1301.22
415,0,-8.22639,148.468,107.113,61.9079,-114.727,1287.7
416,0,-8.73873,148.517,107.209,63.2172,-112.004,1275.82
417,0,-9.19997,148.572,107.3,64.514,-109.499,1265.7
418,0,-9.70034,148.741,107.259,65.8303,-107.439,1257.47
419,0,-10.0734,148.872,107.289,67.0441,-105.348,1251.58
